"
		How long can you safely keep leftovers in the refrigerator?
	","
Leftovers can be kept for three to four days in the refrigerator. Be sure to eat them within that time. After that the the risk of food poisoning increases. If you don't think you'll be able to eat leftovers within four days, freeze them immediately. 

Food poisoning — also called foodborne illness — is caused by harmful organisms, such as bacteria in contaminated food. Because bacteria typically don't change the taste, smell or look of food, you can't tell whether a food is dangerous to eat. So if you're in doubt about a food's safety, it's best to throw it out.

Fortunately, most cases of food poisoning can be prevented with proper food handling. To practice food safety, quickly refrigerate perishable foods, such as meat, poultry, fish, dairy and eggs — don't let them sit more than two hours at typical room temperature or more than one hour at temperatures above 90 F (32 C). 

Uncooked foods, such as cold salads or sandwiches, also should be eaten or refrigerated promptly. Your goal is to minimize the time a food is in the ""danger zone"" — between 40 and 140 F (4 and 60 C) — when bacteria can quickly multiply.

When you're ready to eat leftovers, reheat them on the stove, in the oven or in the microwave until the internal temperature reaches 165 F (74 C). Because they may not get hot enough, slow cookers and chafing dishes aren't recommended for reheating leftovers. 
"
"
		What are the best foods for healthy skin?
	","
Research on the best foods for healthy skin is limited. Still, antioxidant-rich foods seem to have a protective effect for the skin. 

Consider these skin-friendly foods: 

On the flip side, some foods seem to be associated with skin damage. For example, some research suggests that a diet high in processed or refined carbohydrates and unhealthy fats promotes skin aging. 

Remember, many of the best foods for healthy skin also promote good health overall. Rather than focusing on specific foods for healthy skin, concentrate on a healthy diet in general. Eat plenty of fruits and vegetables. Choose low-fat or fat-free dairy products. Include nuts, seeds and beans in your favorite meals. Opt for whole-grain breads and pasta. Limit sweets. Strive for variety as you're making healthy choices. 
"
"
		Will a bedtime snack help me sleep better?
	","
Eating a small snack a few hours before bedtime may help. There are no specific foods that help you sleep. But, it's a good idea to avoid certain foods late in the day. Here are a few things to keep in mind: 

Everyone has trouble sleeping from time to time. But if you frequently have insomnia, see your doctor to find out what steps you can take to improve your sleep.
"
"
		What causes leg and foot swelling during air travel?
	","
Leg and foot swelling during air travel is common and typically harmless. The most likely culprit is inactivity during a flight. Sitting with your feet on the floor for a long period causes blood to pool in your leg veins. The position of your legs when you are seated also increases pressure in your leg veins. This contributes to foot swelling by causing fluid to leave the blood and move into the surrounding soft tissues. 

To relieve foot swelling during a flight: 

Foot swelling isn't a serious problem if it lasts only a short time. But excessive swelling that persists for several hours after you resume activity may be due to a more serious condition, such as a blood clot in the leg (deep vein thrombosis) — especially if the swelling occurs in only one leg and is accompanied by leg pain. If you experience these signs and symptoms, seek prompt medical attention. 

If you're at increased risk of blood clots — because you recently had major surgery or you take birth control pills, for example — consult your doctor before flying. He or she may recommend wearing compression stockings during your flight. In some cases, the doctor may prescribe a blood-thinning medication to be taken before departure. 
"
"
		How serious are the risks of bisphosphonates, such as alendronate (Fosamax) and risedronate (Actonel), when taken for osteoporosis? Can they actually cause additional bone problems?
	","
Like all drugs, bisphosphonates have risks as well as benefits. For well over a decade, though, doctors have prescribed bisphosphonates to millions of people, very few of whom developed major side effects.

Still, reports of an association between bisphosphonate use and two rare but serious problems — osteonecrosis of the jaw and a specific type of fracture in the long bone of the leg (femur) — have raised concerns. Osteonecrosis of the jaw develops when the jaw bone fails to heal after a minor injury — for example, the type of injury sometimes caused by getting a tooth pulled. 

A clear cause-and-effect relationship between bisphosphonate use and jaw osteonecrosis remains unproved. The best estimate of risk is 0.1 percent, meaning the condition occurs in 1 out of every 1,000 women taking bisphosphonates over the course of a year. The risk of a bisphosphonate-related leg fracture seems to be much lower than that of jaw osteonecrosis.

Overall, bisphosphonates are more likely to help you by preventing fractures than to hurt you by causing jaw problems or unusual femur fractures. This is particularly true for women with postmenopausal osteoporosis.
"
"
		What's the difference between a freckle and a mole? I know moles can become cancerous, but what about freckles?
	","
Freckles and moles are areas of increased pigment (melanin) in the skin — but they're not the same thing. 

Freckles are small, flat, pigmented spots on the skin. They vary in color from red to tan to brown. Freckles aren't present at birth. Instead, they develop in time as a result of sun exposure. Freckles occur primarily in sun-exposed areas of the body, such as the nose and shoulders. Freckles rarely develop into skin cancer. However, freckles are especially common in people who have light skin — and having light skin that burns easily increases the risk of skin cancer. 

Moles (nevi) are clusters of pigmented cells (melanocytes). Although they often appear as small, dark brown spots, moles come in a range of colors and sizes. They can be raised or flat and can develop almost anywhere on the body — even between the fingers and toes. Unlike freckles, moles can be present at birth. They often become more prominent with age. Moles also may darken with repeated sun exposure or as a result of hormonal changes in pregnancy. Most moles are harmless. Rarely, a mole may become cancerous. 

Normally, freckles and moles pose no concerns. Be aware of early warning signs, however. If you have a pigmented lesion of any type — whether you think it's a freckle or a mole — that changes in size, shape or color, or becomes painful, consult your doctor. 
"
"
		How accurate are the blood pressure machines in grocery stores and drugstores?
	","
Not accurate enough to make health decisions regarding your blood pressure. 

The blood pressure machines that you can use free of charge in many grocery stores, drugstores and other locations may have been accurate when first installed. But in order to stay accurate, they must be maintained and recalibrated. Generally, no information is available to the user regarding the care of these devices. As a result, the reading you get has limited value because it may be incorrect. 

In addition, the blood pressure cuffs on these do-it-yourself machines are often too small to get an accurate reading on a number of people with high blood pressure. To ensure accuracy, the inflatable portion of the cuff should cover at least 80 percent of the upper arm. 

It's best to have your blood pressure checked in a medical facility or in a community screening program with trained staff. Before diagnosing or treating high blood pressure, you'll need to have your blood pressure measured in your doctor's office at several separate visits. 

If you need to check your blood pressure more frequently, your doctor can instruct you on the best way to monitor your blood pressure from home. Home blood pressure monitoring can be an inexpensive, accurate way to get regular blood pressure readings. 
"
"
		Is it possible to freeze a woman's eggs for future pregnancies?
	","
It's possible to freeze a woman's eggs for future use in fertility treatments — but it's quite difficult.

Freezing eggs may be an option for women who are facing cancer treatment that could lead to infertility. Freezing eggs may also be appealing for women who are planning to delay pregnancy or those who have concerns about freezing embryos that might never be used.

Freezing sperm is a relatively common practice for men who are concerned about future fertility. Excess embryos created in the process of in vitro fertilization often are frozen as well. Freezing eggs is more challenging, however. The large size of the egg cell — plus the fact that it's mainly water — complicates the freezing and thawing process. The key to success is managing the water content in the egg to prevent the formation of ice crystals, which can damage the egg.

Currently, eggs are frozen only in a few major centers that provide assisted reproductive technologies, and only a small number of live births from frozen eggs have been reported worldwide. Still, despite technical challenges and limited availability, freezing eggs may give the hope of restored fertility to women who have specific family planning issues.
"
"
		Is there research to support the theory that frequent ejaculation reduces the risk of prostate cancer?
	","
The incidence and risk of prostate cancer has been studied in many populations. These have included men who've had vasectomies and those who may or may not be sexually active. Some studies have suggested that men with a higher frequency of ejaculations may have a slightly lower risk of prostate cancer. However, this difference appears to be very small and is very difficult to accurately study. 

At this time, there is no conclusive evidence that frequent ejaculation reduces the risk of prostate cancer. 
"
"
		Can fructose intolerance cause irritable bowel syndrome?
	","
Fructose is the natural sugar in fruit. Fructose is also found in sweeteners such as high-fructose corn syrup. Fructose intolerance can cause bloating and diarrhea in some people. Although these symptoms may be confused with irritable bowel syndrome (IBS), fructose intolerance isn't thought to cause IBS. It's important to note, however, that people who have IBS may be more susceptible to bloating and diarrhea from fructose. In this case, reducing or eliminating fructose from your diet may ease your symptoms. 
"
"
		My daughter has fructose intolerance. Can you tell me which foods have fructose so that she can avoid them?
	","
Fructose is a sugar found naturally in fruits, honey and some syrups. Fructose is also a basic component in table sugar (sucrose), and it's used to sweeten many processed foods and beverages. In addition, sorbitol — a sugar alcohol — interferes with fructose during normal digestion and should be avoided. So if you have fructose intolerance, you should avoid foods that contain fructose and sucrose as well as sorbitol. 

Avoid foods that contain: 

Consult a registered dietitian for a complete list of foods your daughter should eat or avoid if she has fructose intolerance. The dietitian also can help create a healthy diet plan for your daughter to make sure she gets the nutrients she needs. 

The phrase ""fructose intolerance"" is a general term that describes two possible conditions: 
"
"
		Is it OK to give my child fruit juice?
	","
While whole fruit is the best choice, certain types of fruit juice can be a healthy part of your child's diet. 

Recent studies have confirmed that drinking moderate amounts of 100 percent fruit juice doesn't affect a child's weight. However, fruit juice contains calories. Just like any other food or calorie-containing drink, too much fruit juice can contribute to weight gain. 

If you choose to give your child fruit juice, choose 100 percent fruit juice instead of sweetened juice or fruit-juice cocktails. While 100 percent fruit juice and sweetened fruit drinks might have a similar number of calories, your child will get more vitamins and nutrients and fewer additives from 100 percent juice.  Serve juice in a cup — not a bottle — to avoid tooth decay. In addition, serve fruit juice only with a snack or a meal, rather than allowing your child to sip juice throughout the day. If you're having trouble getting your child to eat, don't allow him or her to drink any liquids 30 minutes before meals or snacks. 

To ensure that your child isn't drinking too much juice, follow these limits from the American Academy of Pediatrics and the American Heart Association: 

About 4 ounces (118 milliliters) of 100 percent fruit juice equals one serving of fruit. Remember, though, juice lacks the fiber and other nutrients of whole fruit. Although a reasonable amount of fruit juice each day is fine for most children, be sure to offer your child whole fruit as well. 
"
"
		What's the significance of a fundal height measurement?
	","
Fundal height is generally defined as the distance from the top of the uterus to the pubic bone measured in centimeters. After the first 12 weeks of pregnancy, your fundal height measurement often matches the number of weeks you've been pregnant. For example, if you're 27 weeks pregnant, your health care provider would expect your fundal height to be about 27 centimeters. It isn't unusual, however, to measure somewhat smaller or larger than expected. 

This might happen if you:

In other cases, fundal height that measures smaller or larger than expected — or increases more or less quickly than expected — could indicate conditions such as: 

Depending on the circumstances, your health care provider might recommend an ultrasound or other tests to determine what's causing the unusual measurements. 

Remember, fundal height is only a tool for gauging fetal growth and gestational age — it's not an exact science. Typically, fundal height measurements offer reassurance of a baby's steady growth. If you're concerned about your fundal height measurements, ask your health care provider for details. 
"
"
		What is a gallbladder cleanse? Is it an effective way to flush out gallstones?
	","
A gallbladder cleanse — also called a gallbladder flush or a liver flush — is an alternative remedy for ridding the body of gallstones. However, there is no reliable evidence that a gallbladder cleanse is useful in preventing or treating gallstones or any other disease. 

In most cases, a gallbladder cleanse involves eating or drinking a combination of olive oil, herbs and some type of fruit juice over several hours. Proponents claim that gallbladder cleansing helps break up gallstones and stimulates the gallbladder to release them in stool. Although olive oil can act as a laxative, there's no evidence that it's an effective treatment for gallstones. Also, people who try gallbladder cleansing may see what looks like gallstones in their stool the next day. But what they are really seeing is globs of oil, juice and other materials. 

Gallbladder cleansing is not without risk. Some people have nausea, vomiting, diarrhea and abdominal pain during the flushing or cleansing period. Individual components of the herbal mixtures used in a gallbladder cleanse may present their own health hazards. 

Gallstones that cause no symptoms typically require no treatment. If you have gallstones that require treatment, discuss proven treatment options with your doctor, such as surgical removal, bile salt tablets or sound wave therapy. 
"
"
		Are gallbladder polyps associated with gallbladder cancer?
	","
Gallbladder polyps are growths that protrude from the lining of the inside of the gallbladder. Polyps can be cancerous, but they rarely are. 

The size of a gallbladder polyp can be a useful predictor of whether it's cancerous (malignant) or noncancerous (benign). Gallbladder polyps that are less than 1/2 inch (about 10 millimeters) in diameter are unlikely to be cancerous and generally don't require treatment. However, your doctor may suggest follow-up examinations to look for changes in gallbladder polyps that may be an indication of cancer. This can be done using standard abdominal ultrasound or endoscopic ultrasound. 

Gallbladder polyps larger than 10 millimeters (mm) in diameter are more likely to be cancerous. Treatment of larger gallbladder polyps may include surgical removal of the gallbladder (cholecystectomy). Polyps larger than 18 mm in diameter may pose a significant risk of being malignant. Your doctor may also recommend cholecystectomy if you have a gallbladder polyp of any size accompanied with gallstones. 
"
Can you please explain gangrene?,"""Gangrene"" is the medical term for death of tissue (necrosis) in part of the body. It's a serious condition that requires immediate medical care.There are several types of gangrene. Symptoms depend on the location and cause. Causes include:A doctor may confirm a diagnosis of gangrene by signs and symptoms. Additional tests, such as X-ray, magnetic resonance imaging (MRI) and computerized tomography (CT), may be needed to determine the extent of the gangrene. Surgery also may be recommended to confirm and assess gangrene.Treatment depends on the underlying cause. However, treatment can't revive dead tissue. Surgery or amputation often is needed to remove dead tissue."
"
		What happens if you gain back weight after gastric bypass surgery?
	","
If you begin to regain weight after gastric bypass surgery, talk to your doctor. You may need a thorough evaluation to determine what factors — medical, psychological, lifestyle — could be involved in the weight gain.

You may have gained weight after gastric bypass surgery because of unexpected but natural changes in your stomach and intestine that allow you to eat more and absorb more calories. But it's also possible that your diet and exercise habits have slipped, in which case you must typically lose the regained weight the old-fashioned way — both by reducing your calorie intake and increasing your physical activity.

In some cases, a second surgery to repair — or redo — a gastric bypass may be appropriate. However, a second surgery has an increased risk of complications, including infection, bleeding and leaks in the gastrointestinal tract. Because of these risks, gastric bypass surgery usually isn't redone if you regain weight because of poor diet or exercise habits. 

Gastric bypass surgery can be an effective treatment for obesity, and most people do lose weight after the procedure. But you'll always be at risk of regaining weight, even years later. To help reach your weight-loss goal and prevent weight regain, it's crucial to make lifestyle changes along with having gastric bypass surgery.
"
What is Gaucher's disease?,"Gaucher's disease — pronounced go-SHAYZ — is a rare, inherited metabolic disorder in which excessive amounts of a fatty substance (lipid) called glucocerebroside accumulate in the spleen, liver, lungs and bone marrow. In some cases, it also affects the brain.Gaucher's disease is caused by a deficiency of an enzyme called glucocerebrosidase, which breaks down glucocerebroside. This disorder can be fatal.Gaucher's disease is an autosomal recessive disorder. This means that both parents must carry the gene defect in order to pass the disease to their children. If both parents have the gene defect, each child has a 50 percent chance of developing the disease, a 25 percent chance of not being affected at all, and a 25 percent chance of being a carrier of the gene.There are three types of Gaucher's disease. Doctors classify them by age of onset and brain involvement. Type 1 is the most common.A doctor may confirm a diagnosis of Gaucher's disease by a white blood cell examination that shows decreased enzyme activity. There's no cure for Gaucher's disease. But treatment may include:No treatment is available for the brain damage caused by Gaucher's disease. If you have a family history of Gaucher's disease, you may consider genetic testing."
"
		My daughter is 4. She seems to have an attraction to male clothes, toys and friends. She's always saying, ""I'm a boy."" Even when she plays with her older sister, she insists on playing a male role — male doctor, male farmer, father. Is this something to be concerned about?
	","
By age 2 or 3, most children establish a clear gender identity. Often, this understanding of being a boy or a girl is consistent with the child's anatomical sex — but not always. In fact, the type of behavior you describe is fairly common for a 4-year-old. There's no need to be concerned about your daughter preferring stereotypically male clothes or toys. Likewise, it isn't worrisome if a young boy likes to play with dolls or other traditionally feminine toys. Simply support and encourage your daughter in her interests and preferences. Avoid judging her, and don't feel guilty or embarrassed by her behavior. 

If your daughter seems to struggle with her gender identity as she enters adolescence, you might consider speaking with her doctor, a school counselor or a mental health provider — especially if your daughter seems distressed by the fact that she's female. Together, you can determine how to address your daughter's gender-identity concerns. Individual or family counseling may be helpful. 
"
"
		I've been diagnosed with early-stage breast cancer. I've heard that a gene expression profiling test might help in planning my treatment. What is it?
	","
Gene expression profiling tests (Oncotype DX, MammaPrint, others) are used in an attempt to determine the right treatment for the right person with early-stage breast cancer. Early-stage breast cancer is cancer that may have spread to nearby lymph nodes but not to distant parts of the body. Gene expression profiling is designed to allow people who don't need additional treatment (adjuvant therapy) to avoid the side effects of unnecessary treatment, and for those who may benefit from adjuvant therapy to receive it.<strong> </strong>A gene expression profiling test analyzes the patterns of a number of different genes within the cancer cells to help predict how likely it is that an early-stage breast cancer will recur after initial treatment.

The effectiveness of gene expression profiling is still being studied in a number of clinical trials. And while some doctors are using gene expression profiling to plan treatment, others are waiting for the results of these studies. Discuss with your doctor the pros and cons of gene expression profiling. These tests are not for people with more advanced breast cancer that has spread to distant parts of the body.

There are a few gene expression profiling tests currently available. More tests are in development.
"
"
		Can you get genital herpes from a toilet seat?
	","
It's very unlikely that you would get genital herpes from a toilet seat. Genital herpes is a sexually transmitted infection (STI) spread by skin-to-skin contact. In most cases, the virus enters your body through mucous membranes — the type of skin found in your mouth, genitals or anus. The virus can also enter your body through skin that has tiny scrapes or tears. 

People can have genital herpes for years without knowing it. The virus can be spread even if an infected person has no genital sores. Because the virus dies quickly outside of the body, it's nearly impossible to get the infection through contact with toilets, towels or other objects used by an infected person. 
"
"
		I've heard that some medications can aggravate the symptoms of GERD. Can you tell me more?
	","
Certain medications and dietary supplements can irritate the lining of your esophagus, causing heartburn pain, and others can increase the severity of gastroesophageal reflux disease (GERD). GERD is a chronic condition in which stomach acid flows back (refluxes) into your esophagus. This backwash of acid causes irritation and inflammation of the lining of your esophagus. 

Medications and dietary supplements that can irritate your esophagus and cause heartburn pain include: 

Medications and dietary supplements that can increase acid reflux and worsen GERD include: 

If you have GERD, ask your doctor if medications you take may affect your symptoms. 
"
"
		Can taking ginger for nausea reduce or eliminate nausea and vomiting caused by chemotherapy?
	","
There is evidence that when taken with standard anti-nausea medications, ginger can be helpful in further reducing or eliminating nausea and vomiting during and after chemotherapy treatments. 

Results from two studies of adults who took ginger for nausea showed that various doses of ginger before starting chemotherapy treatments helped to reduce the severity of nausea. In these studies, participants began taking ginger orally three days prior to starting chemotherapy. The ginger was taken in addition to a standard medication prescribed to reduce nausea and vomiting. A small number of participants reported side effects including heartburn, bruising, flushing and rash. In another study, taking ginger root powder was effective in reducing the severity of chemotherapy-induced nausea in children and young adults ages 8 to 21. Ginger in this study was also given along with standard anti-nausea medications. 

Earlier studies had shown ginger to be of little or no benefit in reducing nausea and vomiting due to chemotherapy. 

Many prescription drugs have been proved effective at controlling nausea during and after chemotherapy. Ask your doctor if combining ginger and anti-nausea medications might be right for you. 
"
"
		Can ginkgo biloba prevent memory loss and improve cognitive function in people with Alzheimer's disease?
	","
Ginkgo biloba, derived from the leaves of the Ginkgo biloba tree, is often touted as a memory aid. But it appears unlikely that ginkgo biloba can prevent memory loss associated with mild cognitive impairment or Alzheimer's disease. 

Small, early studies showed modest improvements in cognitive function for older adults with dementia. However, the results of a large-scale study, published in a December 2009 issue of the Journal of the American Medical Association, found no evidence that ginkgo biloba prevents memory loss or slows the progression of cognitive decline in older adults. This was true for both those who had mild cognitive impairment at the start of the study and for those who didn't. 

A single study rarely provides a complete picture of the benefits and risks of any herb or drug. However, in this case, ginkgo biloba doesn't appear to be living up to its earlier promise.
"
"
		Is it safe to take ginkgo with ibuprofen?
	","
Probably not.

Ibuprofen (Advil, Motrin, others) is a nonsteroidal anti-inflammatory drug (NSAID). NSAIDs can impair blood clotting, typically by blocking the ability of platelets to form clots. Ginkgo — a dietary supplement used to treat memory problems, dementia and various other conditions — may also affect the clotting process. Bleeding may be a particular concern when ginkgo is taken with other medications that can affect bleeding, such as ibuprofen. In fact, at least one fatality has been linked to the use of ginkgo and ibuprofen.

Although the extent of ginkgo's blood-thinning ability is still being debated, it's best to be cautious. Don't mix ginkgo with ibuprofen or any other medication that can increase the risk of bleeding.
"
Is it safe to take antihistamines if you have glaucoma? I've heard conflicting advice.,"Cold and allergy medications that contain antihistamines often come with a warning that people with glaucoma shouldn't use them. However, this really depends on which type of glaucoma you have. People with open-angle glaucoma — the most common type — can safely use antihistamines to treat their allergy symptoms. But people with closed-angle glaucoma, also called narrow-angle glaucoma or angle-closure glaucoma, should avoid antihistamines or use them with caution. This is because antihistamines may cause enlargement (dilation) of the pupil — which, in rare cases, can trigger an attack of closed-angle glaucoma. Antihistamines generally have no effect on open-angle glaucoma.If you have glaucoma and have questions or concerns about the use of antihistamines, talk to your doctor."
"
		My husband takes glucosamine supplements to treat gout. But I'm wondering if glucosamine, which contains shellfish, may actually worsen gout symptoms?
	","
Taking glucosamine isn't likely to have any effect on gout — either good or bad. 

Gout is a form of arthritis that's characterized by sudden, severe attacks of pain, redness and tenderness in joints. Gout is caused by deposits of uric acid crystals in a joint. Uric acid is a waste product formed from the breakdown of purines — substances found naturally in the body and in certain foods, including shellfish and organ meats. 

Typically, glucosamine is made synthetically or from the outer shells (exoskeletons) of shellfish — not from shellfish meat. Because glucosamine doesn't contain purines, it isn't likely to increase uric acid levels or aggravate gout symptoms. Likewise, there's no clinical evidence that glucosamine helps prevent or treat gout either. 
"
"
		Is it safe to take glucosamine supplements if I have diabetes?
	","
Even though glucosamine is technically a type of sugar, it doesn't appear to affect blood glucose levels or insulin sensitivity. Some preliminary research had suggested that glucosamine might worsen insulin resistance, which can contribute to increases in blood sugar in people with type 2 diabetes. But subsequent studies refuted these findings.

Glucosamine is one of the most popular dietary supplements sold in the United States, although study results have been mixed regarding its ability to reduce osteoarthritis pain. While glucosamine doesn't appear to affect glucose levels or insulin sensitivity, the supplement can interact with other medications you might be taking — such as warfarin (Coumadin), a blood thinner. 
"
"
		Can glucosamine supplements protect my knee cartilage from osteoarthritis?
	","
Glucosamine is a natural compound in your body that helps make your cartilage strong and rigid. In Europe, glucosamine is a prescription drug with a standardized formula. In the United States and some parts of Asia, glucosamine is sold over the counter as a dietary supplement. 

Many people regularly take glucosamine to protect cartilage, as well as to help manage osteoarthritis pain. In theory, some of the glucosamine in dietary supplements makes its way from your digestive tract to damaged joints, where it reinforces worn cartilage. But research has never demonstrated this effect.

Studies randomly assigning people with knee arthritis to two or three years of treatment with glucosamine or placebo have found that the rate of cartilage loss — measured as narrowing of space in the knee joint on X-rays over time — has been about the same in both groups. 

Some experts consider glucosamine supplements harmless. If you're already being treated for arthritis, though, talk to your doctor before you take glucosamine or any other dietary supplement.
"
"
		Is the glycemic index diet useful if you have diabetes?
	","
Some people with diabetes use the glycemic index (GI) as a guide in selecting foods — especially carbohydrates — for meal planning. The glycemic index classifies carbohydrate-containing foods according to their potential to raise your blood sugar level. Foods with a high glycemic index value tend to raise your blood sugar faster and higher than do foods with a lower value. 

The glycemic index diet has potential benefits but may be problematic as well: 

It can be difficult to follow a glycemic index diet on your own. For one thing, most foods aren't ranked by glycemic index. Packaged foods don't generally list their GI ranking on the label, and it can be hard to estimate what it might be. Still, basic principles of the glycemic index diet may help you better manage and control your blood sugar: 

If you have diabetes, the glycemic index diet is just one tool to consider when determining your diet. If you're interested in learning more, talk to a registered dietitian. He or she can help you make changes in your diet. 
"
"
		I've been reading about the health benefits of goji juice. Is it true that goji juice can help prevent cancer?
	","
Goji juice has been touted as a cure-all for conditions ranging from high blood pressure and cholesterol to gastrointestinal problems. Although a few laboratory studies suggest that goji extracts might have some anti-cancer effects, there are no human trials to support the idea that goji juice can treat or prevent any specific diseases — including cancer. There's also some concern that goji juice may interact with certain medications, including drugs used to treat diabetes. 

Like many fruit juices, goji juice is a rich source of vitamins and antioxidants. Drink goji juice if you like the taste and your doctor approves. But don't invest a lot of money on goji juice as a cure for cancer or any other disease. Instead, watch for future results of clinical trials involving goji juice to see if it lives up to any of the claims made by its promoters. 
"
"I have gout, and my doctor told me that elevated uric acid levels may increase the risk of heart attack. Is this true?","Yes, it is true. Gout is a painful form of arthritis that occurs when too much uric acid accumulates in a joint and causes inflammation. A growing body of evidence suggests that both high blood levels of uric acid and gout increase the risk of heart disease, including heart attack. The cause isn't clear.One study of nearly 13,000 men, published in the journal ""Arthritis &amp; Rheumatism"" in August 2006, compared the heart attack rates of men who had gout with men who did not. Results showed that 10 percent of men in the gout group had heart attacks, compared with 8 percent in the gout-free group — a small but important difference over a seven-year period. However, more research is needed to confirm this finding.If you have elevated blood levels of uric acid, your doctor may recommend screening for other heart disease risk factors — as well as strategies for reducing those risk factors. Your doctor may also suggest steps for lowering your uric acid levels, including dietary changes and medication."
"
		My mother-in-law recently had a chest X-ray and was told she has a granuloma in her lung. What does that mean?
	","
A granuloma is a small area of inflammation in tissue. Granulomas are most often the result of an infection and most frequently occur in the lungs, but can occur in other parts of the body as well. They typically cause no signs or symptoms and are found incidentally on a chest X-ray done for some other reason. 

The most common cause of lung granulomas in the United States is histoplasmosis, a fungal infection that primarily affects the lungs. People who acquire pulmonary histoplasmosis that results in a lung granuloma have almost always spent some time in the Ohio Valley or the upper Midwest. Most people with pulmonary histoplasmosis never suspect they have the disease because signs and symptoms are rare. 

Although granulomas due to histoplasmosis are noncancerous (benign), they may resemble cancer on an X-ray, especially if they haven't calcified — over time, granulomas become calcified and have the same density as bone, making them more clearly visible on an X-ray. 

A doctor may make a diagnosis of granuloma by chest X-ray or, if the granuloma is not apparently calcified, by computerized tomography (CT), which can detect the calcium that isn't evident on the chest X-ray. The images of affected tissue usually show scarring and calcification characteristic of a granuloma. Granulomas almost never require treatment or even follow-up chest X-rays. 
"
"
		Does grape juice offer the same heart benefits as red wine?
	","
Possibly. Some research studies suggest that red and purple grape juices may provide some of the same heart benefits of red wine, including: 

Grapes are rich in health-protecting antioxidants, including resveratrol and flavonoids. These antioxidants are found mainly in the skin, stem, leaf and seeds of grapes, rather than in their pulp. The amount of antioxidants in grapes depends on many factors, including the kind of grape, its geographic origin and how it's processed. Dark red and purple grapes tend to be higher in antioxidants than are white or green grapes. Likewise, the level of antioxidants such as resveratrol found in wine varies, with higher levels in red wine.

Besides grape juice, other grape products may offer health benefits, including dealcoholized wine, grape extracts and grape powder.

Keep in mind that it's also beneficial to eat whole grapes — not just grape juice. Some research suggests that whole grapes deliver the same amount of antioxidants that are in grape juice and wine but have the added benefit of providing dietary fiber.
"
"
		I like to drink grapefruit juice but hear that it can interfere with some of my prescription medications. Is that true?
	","
Yes, grapefruit juice, other grapefruit products and certain other citrus fruits can interfere with several kinds of prescription medications. Don't take these interactions lightly, as some can cause potentially dangerous health problems. Check with your doctor or pharmacist before consuming any grapefruit products or citrus fruits if you take prescription medications. You may need to eliminate grapefruit products from your diet. Simply taking your medication and grapefruit product at different times doesn't stop the interaction. 

Certain chemicals that grapefruit products and citrus fruits contain can interfere with the enzymes that break down (metabolize) various medications in your digestive system. As a result, more medication stays in your body. This can increase the potency of your medication to potentially dangerous levels, causing serious side effects. 

Pomelos and Seville oranges, a type of bitter orange often used to make marmalades and compotes, may have a similar effect. Researchers are identifying other foods that also may interact with medications, so check with your doctor or pharmacist if you have any concerns. 

Here are a few examples of prescription medications that can have serious interactions with grapefruit products. This is not a complete list of grapefruit-medication interactions, so check with your doctor or pharmacist to see if your medication is affected. 
"
"
		Does grass-fed beef have any heart-health benefits that other types of beef don't?
	","
Grass-fed beef typically comes from cattle that eat only grass and other foraged foods throughout their lives. Often, conventional beef and dairy cattle eat a diet that includes grains, such as corn, at some point. The difference in the diets of the cattle changes the nutrients and fats you get from eating the different types of beef. 

Grass-fed beef may have some heart-health benefits that other types of beef don't have. When compared with other types of beef, grass-fed beef may have: 

Lean beef that's 10 percent fat or less — whether it's grass-fed beef or another type of beef — can be part of a heart-healthy diet. But it's still uncertain whether grass-fed beef adds even more heart-health benefits. Talk to your doctor or dietitian if you're thinking about adding more lean beef, including grass-fed beef, into your diet. 
"
"
		What causes Graves' dermopathy? How is it treated?
	","
Rarely, people with Graves' disease develop Graves' dermopathy, a skin condition characterized by red, swollen skin, usually on the shins and tops of the feet. The texture of the affected skin may be similar to that of an orange peel. This condition results from a buildup of certain carbohydrates in the skin — the cause of which isn't known. Doctors may also refer to it as pretibial myxedema. 

Treatment of Graves' dermopathy is usually directed at the underlying Graves' disease, but treatment of the affected skin may also include: 

Early diagnosis and treatment of Graves' dermopathy can improve the chances of successful treatment. Unfortunately, even with successful treatment of the underlying Graves' disease, the dermopathy may develop, persist and even progress. 
"
My 12-year-old daughter has patches of gray hair. What would cause this?,Gray hair in a child is an uncommon problem and should be evaluated by a doctor or dermatologist. Causes of gray hair in a child include:Treatment of graying hair in children is the same as for adults and includes hair dye and various styling techniques.
What causes hair to turn gray?,"Gray hair is typically a result of natural aging. Pigment in the hair shaft comes from special cells at the root (base) of the hair. These cells are genetically programmed to make a certain amount of pigment (melanin) at specific ages. At some point in the aging process, these cells make less and less pigment until the hair has very little pigment. White hair has no pigment, and gray hair has some but not as much as a red, black or brown hair.Not all hairs respond in the same way or at the same time. So the graying process usually is gradual. You can't prevent graying. Some people start graying in their 30s, and some not until their 60s. Genetics likely play a strong role in graying.People rarely go gray overnight. If they do, it's typically due to alopecia areata. This condition causes the thicker, darker hairs to stop growing before it affects the growth of gray hairs — giving the impression of graying overnight. Alopecia areata eventually causes roundish patches of hair loss or complete loss of hair on the head or body. Its cause isn't known."
